,t,t_p,U,U_p,W,W_p,cohen_d,AUROC,corr,corr_p,mut_info
732__label.3,-48.21728162416227,9.143173649331867e-304,2347264.5,1.073954317412625e-210,61.63909596470495,0.0,1.0322380483542721,0.7995083083209625,0.2597448261560717,1.871480409648777e-201,0.06213641364879452
732__label.4,97.62920809276369,0.0,24759932.0,0.0,-130.68014105891493,0.0,-1.5285309851877245,0.9015932317690867,-0.5207731969978926,0.0,0.19148641115256804
732__label.5,1.3677469208252608,0.1714287653978435,17998656.0,0.5083369625281342,-0.6876006144688205,0.49170432116279716,-0.02475468739851671,0.5036603732402052,-0.011268943880000158,0.1966059085549814,0.013733901230630785
732__label.6,-33.74431938725294,8.591482803850547e-101,457043.0,1.6137480356454616e-87,38.037990737654155,0.0,1.3805386232533026,0.8613448105972351,0.18749518877831417,3.422658852720865e-104,0.021587721798668746
733__label.0,-28.357047319192155,2.6080985773574294e-119,1541332.0,1.883895575935921e-148,29.400898093668204,5.348377318657938e-190,1.0204566244541382,0.8051873217787912,0.2135504966059119,2.7007918981225708e-135,0.046167968952896654
733__label.1,-27.609651528619803,6.673948873753662e-163,14627590.0,7.371731206736928e-85,21.08219463741515,1.1588361218035266e-98,0.43075004005677925,0.6059860339844685,0.19599811258415642,7.295781298342755e-114,0.06513505777119333
733__label.2,-34.29154298066678,5.66952201893059e-158,1341979.0,7.867062872044892e-210,33.47296009966884,1.1929139812598822e-245,1.3359183811331476,0.8462066776226069,0.28781255190338395,7.04166313396561e-249,0.07475302423241859
733__label.3,85.99363625805921,0.0,11323006.5,0.0,-117.45718459613586,0.0,-3.2547906210427504,0.9671550556308157,-0.6468163256766033,0.0,0.1901704440933265
733__label.4,-16.949753361306666,9.551391157747749e-64,12287517.0,8.257665892852956e-17,10.684078572440985,1.2084306794329535e-26,0.212496045433732,0.5525697662478397,0.08450187348782306,3.017431874331651e-22,0.08929831055723048
733__label.5,24.377655695265428,5.277087579635385e-128,23861387.0,9.315290086109342e-202,-34.82374649185167,1.0634049576628822e-265,-0.38465048625238935,0.6677184720041863,-0.17248880900193692,3.084020343145168e-88,0.11207726877520297
733__label.6,-12.116371495217495,2.7590100441101203e-27,999283.5,3.336705070902499e-27,11.287927365786238,1.5054480570107984e-29,0.6253079790188717,0.69684287264096,0.08613695006075237,4.679030688001499e-23,0.007089800289253878
734__label.0,10.667647257793533,9.43635981814147e-25,4904474.0,2.1191566561986766e-24,-11.146444095429297,7.452540390511571e-29,-0.3952447532786766,0.6198883272431146,-0.08436392568543183,3.525542265513458e-22,0.004298140959068553
734__label.1,90.47822123891997,0.0,32889920.0,0.0,-119.34376464285752,0.0,-1.6490994638566794,0.8859345812354289,-0.6077018140594024,0.0,0.24013965735919096
734__label.2,-28.52286994790075,1.5615340678520667e-126,2250909.0,1.3737201403595414e-103,34.68807946921608,1.1917633567816882e-263,0.8264661968288051,0.7420415867318523,0.18278985392647928,4.889852497386638e-99,0.029387036988982596
734__label.3,-35.37597994100929,6.336534345064812e-195,2840360.5,3.818905659001059e-156,38.9759323781224,0.0,0.8175514087472356,0.7573904936476834,0.20835898246298717,9.507122796555426e-129,0.040809129649823195
734__label.4,-1.6877929945910164,0.09149533809242721,13860921.0,0.45434298218043234,-0.9254514421753458,0.35473113080014784,0.026966383859090785,0.5047232181286281,0.010761409698904285,0.2175304751142904,0.07572026952054878
734__label.5,-63.053778844359975,0.0,7346314.0,0.0,74.05609919924554,0.0,1.1048602128285605,0.7944264698886548,0.44935032564312977,0.0,0.12519353006423684
734__label.6,5.341302244712229,1.911817121911692e-07,1889196.5,5.979107505078502e-05,-5.794931855831401,6.834892773965147e-09,-0.2209565785031307,0.5731340344924666,-0.030536343020972675,0.0004656189788037313,0.006531293565829266
735__label.0,17.64409137924786,4.420169614842455e-59,5325204.0,5.169828528159703e-49,-20.817900890520317,2.979547188667742e-96,-0.48160574206379464,0.6730654092137798,-0.10262057535253694,4.405087360275258e-32,0.020579746790303943
735__label.1,-57.53417061062691,0.0,8271964.0,0.0,65.67091871842698,0.0,0.8775354125672935,0.7771834360699406,0.37712443452019934,0.0,0.20177324310809586
735__label.2,86.15682247131065,0.0,8470049.0,0.0,-112.02442965741155,0.0,-2.6195577438011926,0.9706835773207454,-0.5076995821180306,0.0,0.14872960861444517
735__label.3,-52.302303123256735,8.887852660221136e-305,1220300.5,0.0,57.35970777470185,0.0,1.6754279984350937,0.8957679837096435,0.4001086674214185,0.0,0.11911525835725989
735__label.4,37.798756383599006,1.0527233227562021e-286,19589116.5,2.814018632161323e-250,-45.33463410093756,0.0,-0.585191385309495,0.7133062745380778,-0.22742456834833263,1.1702056755258038e-153,0.09050545431701473
735__label.5,19.199125986569346,9.37757377970826e-81,22154634.0,3.419521263398849e-104,-24.345821841923648,6.419209123392069e-131,-0.3158610340468508,0.6199580251681092,-0.14233284200173751,2.160399088617424e-60,0.06058782232328541
735__label.6,-11.306211014177837,1.7597591039044443e-24,950827.0,3.6823047595700823e-31,12.179608654789503,3.991926900489963e-34,0.6568034074120779,0.7115433388668841,0.09044084138482612,2.9211591075521055e-25,0.011346168064523932
736__label.0,-37.10987701432361,1.7070981008160205e-173,1503209.0,4.1198064830441785e-153,36.35373957890733,2.2934506687256246e-289,1.1005095071140425,0.8100057799252693,0.2294516385201638,1.8990522887027663e-156,0.039849354517298874
736__label.1,138.08308339873128,0.0,35479684.0,0.0,-220.2109812061326,0.0,-2.6183852667182705,0.9556933852957182,-0.7721064999293132,0.0,0.39989738194550983
736__label.2,16.150833396179486,8.935700902658661e-54,5459447.0,3.227293636089234e-29,-22.195797531597194,3.7710261606902487e-109,-0.2793037293787096,0.6256629146009677,-0.06270865228942674,6.36206107121982e-13,0.0632283392782842
736__label.3,18.13515150893427,3.3054876160249967e-68,7370745.5,5.923268266777919e-41,-24.8136327324653,6.3890514366480274e-136,-0.3020757898920382,0.6295725233482012,-0.07847108922231079,2.1483808776887373e-19,0.07168990463601888
736__label.4,-47.57465845616953,0.0,9272765.5,7.519369278943298e-146,35.58138185263976,2.7191009744585e-277,0.655316975552775,0.6623471092496582,0.253020903910749,6.38956572805915e-191,0.11986733853306908
736__label.5,-95.75584773014741,0.0,4996792.0,0.0,113.82407851982889,0.0,1.4020630011167607,0.860173663871143,0.5380332337024161,0.0,0.21765458147122274
736__label.6,4.211766130915252,3.309373318746213e-05,1899452.0,2.859434320253052e-05,-8.484001120210383,2.1757966366230375e-17,-0.11753132846711224,0.5762452916278347,-0.016248339145106372,0.06261393232868494,0.017231408227290634
737__label.0,-55.57098099045824,1.6904470606277013e-262,525022.0,1.3747097963883432e-297,66.97026109554116,0.0,1.9957685456594865,0.9336411999847823,0.39309887783170605,0.0,0.09489648501468428
737__label.1,-40.16543654144764,0.0,11475101.0,8.125871769744533e-271,43.025036752241775,0.0,0.5979878020678938,0.690902598757636,0.2673737105498464,8.673094583580523e-214,0.13350805578440728
737__label.2,46.91580238709834,1.7101870865190088e-227,7920834.0,3.1625894182552214e-290,-47.51970644774333,0.0,-2.0014992623812446,0.9077425033177245,-0.4105605534860746,0.0,0.12416720290521366
737__label.3,-44.61145629398222,4.1680534764207527e-266,2044753.5,3.089137166615866e-248,58.37456213992672,0.0,1.0685376190990603,0.8253472975535424,0.2682321802119655,3.346115851331986e-215,0.05573965230814126
737__label.4,58.67335759986475,0.0,22199577.5,0.0,-68.67026513924397,0.0,-1.0297574683880673,0.8083620270901108,-0.3801185541275885,0.0,0.1581264437945682
737__label.5,7.533540796104506,5.324516960282249e-14,19611606.0,1.1709396396731986e-18,-9.648078034305215,5.008560585804032e-22,-0.12079971207073989,0.5487959099723806,-0.05491152410192745,3.0398117329821127e-10,0.04692302610040433
737__label.6,8.458301144105105,1.7792804978611598e-15,2205201.0,1.7776192177413462e-20,-10.525828760220831,6.568087561391605e-26,-0.477377172160371,0.6690017401561044,-0.0658613067313426,4.193199475171566e-14,0.007192695417566064
738__label.0,41.49480757972254,2.2056142412201476e-198,6662449.5,5.442974060842989e-186,-42.7071773204511,0.0,-1.2299083598801577,0.8420831012452561,-0.25476637052221657,1.2627757332013794e-193,0.048610485611880305
738__label.1,95.67728524661842,0.0,30645327.0,0.0,-87.84609155982206,0.0,-1.3827155265460707,0.8254734259787736,-0.5400098101223271,0.0,0.2974502417909628
738__label.2,-66.43073944294035,0.0,639555.0,0.0,76.39735029848727,0.0,1.5642172217011487,0.9267057917500396,0.3319358235815146,0.0,0.09994552320216843
738__label.3,62.81183869076857,0.0,10389181.0,0.0,-68.70125016578389,0.0,-1.3986338741582927,0.8873923129880401,-0.3424189207743606,0.0,0.08678376049848313
738__label.4,-99.18651799411391,0.0,4356045.0,0.0,100.51863436500764,0.0,1.3314843448743068,0.841381604388834,0.4692468291363804,0.0,0.1966253156076565
738__label.5,-35.49336102803471,2.2886540655928905e-261,12490184.5,7.93800042464734e-163,32.12505072615038,1.9707118536733707e-226,0.5694077354625096,0.6504844035516304,0.2509309901915664,1.0363878799015149e-187,0.13639288337169853
738__label.6,-22.962678899074255,2.6765712438380454e-66,799353.0,2.4266253199153845e-45,21.8764059697542,4.358691954997673e-106,0.9599142059620982,0.7574966871505125,0.13156890808181465,8.615015984581305e-52,0.013646162342878299
739__label.0,-8.05731119122025,3.1582411167017375e-15,3481262.5,3.377360780218621e-07,5.608689628075213,2.0386424602651664e-08,0.27072333883182353,0.559994815383019,0.05789463660598203,3.1502729583177964e-11,0.00745738727211287
739__label.1,19.497664021532408,1.73997880926305e-83,25875114.5,3.376757032157823e-288,-43.10587226849777,0.0,-0.28340557196353044,0.69698128572451,-0.13038211929806864,6.934146800632888e-51,0.2519477446594358
739__label.2,78.1933303990615,0.0,8276340.0,0.0,-117.43030187991027,0.0,-2.39446484856972,0.9484841608735415,-0.47423531979679434,0.0,0.10424915386937794
739__label.3,94.59303414681024,0.0,10782034.5,0.0,-140.76345796751897,0.0,-2.022540546082426,0.9209479104918711,-0.4662385511702062,0.0,0.13949199234314835
739__label.4,-80.86568643701052,0.0,5403527.5,0.0,78.71853367773316,0.0,1.0269386608527518,0.8032392083436201,0.37922785281892,0.0,0.13848114761725627
739__label.5,-55.03511726679609,0.0,9105815.0,0.0,55.26529742136383,0.0,0.8458289250281961,0.7451899640975272,0.3593458863987011,0.0,0.0981169556957775
739__label.6,41.90642280074676,1.4577964977949065e-120,3058001.0,7.607147348479183e-122,-63.09660582046163,0.0,-2.106688834833339,0.9277195096497359,-0.27965926991364676,1.6104751920609385e-234,0.03333840079475214
740__label.0,51.38189060999755,7.419676927844682e-268,6778402.0,4.36692922064722e-202,-93.06414588404559,0.0,-1.1854867320665434,0.8567386180783878,-0.2461319918933917,1.8741919916833909e-180,0.0888996830476474
740__label.1,-20.664483638667836,2.1996169919410558e-93,19063597.0,0.012878410828261301,-2.662196902022268,0.0077632451047454165,0.30381399301405204,0.5135038280736463,0.13959418729622963,3.880719544029235e-58,0.08246625405011376
740__label.2,77.69804737269227,0.0,8384438.0,0.0,-124.0747783404694,0.0,-2.931936195275264,0.9608723953856697,-0.5505920949163619,0.0,0.12740401965994663
740__label.3,85.69569545021442,0.0,10902536.5,0.0,-151.6853736472898,0.0,-2.2770608535082477,0.9312405936686956,-0.5102832773832953,0.0,0.1488676724453326
740__label.4,-48.13897663651274,0.0,9846452.5,3.2887566075334674e-111,29.27231149170989,2.3356503442532826e-188,0.5944285321480804,0.6414572168075502,0.23082456712328253,2.3630778754444754e-158,0.07635668260181716
740__label.5,-49.863078980668234,0.0,9609827.0,0.0,49.70668715874313,0.0,0.7489791163570505,0.7310860847835637,0.32273015873750377,5.53697966e-316,0.08500145234565704
740__label.6,-7.289801564911625,3.1756570342507838e-12,1396842.0,2.8674079311030677e-05,4.484770417686141,7.299248286803805e-06,0.3002766261681873,0.5762337633970178,0.04148205031569838,1.982233591959378e-06,0.003069837614194215
741__label.0,-31.96556563348664,1.3214875108106815e-140,1573369.0,1.364567272347032e-144,39.31024546771002,0.0,1.1147569147116028,0.8011380878874734,0.23226288491615096,2.3128840478667763e-160,0.027659015565199674
741__label.1,32.353285667019556,6.186071685040104e-219,24213255.0,6.071692813793514e-173,-31.40749507535301,1.5986467967977703e-216,-0.5467409388960095,0.6522168472520351,-0.245906335950802,4.0754211802789295e-180,0.05049724411557288
741__label.2,-13.390600424935464,1.40749299695663e-37,3160242.0,8.29039478641924e-35,19.793668583560894,3.375540011686072e-87,0.3257829836497156,0.6378303112816388,0.0730922787283828,5.011426243177668e-17,0.04465832628116817
741__label.3,37.537224302781034,5.931688968201317e-201,9708338.0,3.702667190659101e-254,-41.31130424686603,0.0,-1.2165043387323833,0.8292380807582123,-0.30217379570376224,2.3159723830472594e-275,0.06788321053174107
741__label.4,29.194711100420633,1.0054994537711926e-176,17582012.5,2.6213937741474525e-109,-27.47351564347679,3.639186618179462e-166,-0.47102113742663926,0.6402207999149383,-0.1847443769636354,3.672662509907012e-101,0.05510189986577996
741__label.5,-46.99942310098329,0.0,9259574.5,0.0,50.768162571535065,0.0,0.9144613304113554,0.7408872779881184,0.38433619795129415,0.0,0.0854359849903108
741__label.6,-28.356959981401328,2.031393276438777e-83,485304.0,1.669248099379161e-83,36.132338133183765,7.04742991201256e-286,1.3520311124935058,0.8527711439888164,0.18375555894972237,4.3924561633844383e-100,0.017060879773592053
742__label.0,-28.193128526141138,2.3836170609115227e-118,1684998.0,1.523755135514404e-131,30.148741029721194,1.114169165571163e-199,1.0152718141400028,0.7870290286730047,0.2125145954357756,5.646830676516575e-134,0.029979905438195287
742__label.1,-5.975635401679417,2.363606615728698e-09,18137935.0,0.035275322213246404,2.240762343334943,0.025041473375566725,0.09924599686355176,0.5114301327367039,0.04600295718960387,1.3348460845192433e-07,0.029369805717078146
742__label.2,47.21139121621122,8.516306887324934e-229,7865100.0,2.8458071875561275e-281,-51.27088186152981,0.0,-2.0396750442746194,0.9013552818862554,-0.4170400188256128,0.0,0.099806208496106
742__label.3,52.76026297845026,1.5391e-319,10253974.5,0.0,-65.44881866127311,0.0,-1.3949340384203637,0.8758436443522721,-0.3416189475294652,0.0,0.09507450487615454
742__label.4,4.059075371104523,4.989838932979961e-05,15101302.0,2.7239531661724357e-15,-9.068202774622696,1.2099622150059703e-19,-0.06967399234027676,0.5498897038207121,-0.027795498556346637,0.0014448629061089475,0.035711555155228725
742__label.5,-31.88107336655738,3.5627143041069043e-211,12060718.5,1.5712023259069974e-189,32.55970189460595,1.5262901325649586e-232,0.5605521781860715,0.6625022456535062,0.24726883107442843,3.6976105384274645e-182,0.04127037801432687
742__label.6,-13.436731843322521,8.224396850517452e-32,878067.0,1.2502301928948835e-37,14.15649642932794,1.7027413837380214e-45,0.7621097727115058,0.7336168671365332,0.10479302756885667,2.169191857669413e-33,0.008173010413918824
743__label.0,7.8773963971714585,9.852027824906543e-15,4327334.0,6.572052408817237e-05,-6.9632545808509585,3.3250016081846135e-12,-0.18368316135823817,0.5469422071933212,-0.03931652365979766,6.581627929308766e-06,0.03303686314706855
743__label.1,117.13879672282668,0.0,33333709.0,0.0,-146.0230386260556,0.0,-1.8113158484651508,0.8978886395570025,-0.64340713895067,0.0,0.2853331168369537
743__label.2,9.424109813167906,1.9311474739764076e-20,4643819.0,0.004048698730729718,-5.825417115623009,5.697012845032267e-09,-0.1677222062595934,0.5321904087390813,-0.037704047319216005,1.5474859211196692e-05,0.061749709792269014
743__label.3,49.440345164207116,4.540786211824e-312,9240030.5,1.237524600583175e-196,-52.76018640877638,0.0,-1.073892468765891,0.7892375768094749,-0.26947900441045103,2.8980086108414223e-217,0.05120084915389023
743__label.4,-105.60931563119092,0.0,3341165.5,0.0,120.08181107593063,0.0,1.5069161602662384,0.8783368144540795,0.5153752709617874,0.0,0.1683835031629759
743__label.5,-68.17671668506149,0.0,8434819.0,0.0,65.2617729639399,0.0,1.077732256364299,0.7639665936304592,0.44047955691903934,0.0,0.1579755483408094
743__label.6,22.883209670707966,1.6789474657686185e-65,2661218.0,7.827211521732686e-64,-23.807372293706646,2.8013616691940654e-125,-1.0862864879150578,0.8073456673268096,-0.14852956865283995,1.1646119092988987e-65,0.017524318034634057
744__label.0,13.569922275623922,1.6234998065970878e-38,4205065.0,0.007421829054560535,-4.898955001880196,9.634770439835325e-07,-0.28265281556132504,0.5314883326527102,-0.060436652752096726,4.166622383859737e-12,0.03638817645749448
744__label.1,-164.75952396036013,0.0,1777616.5,0.0,249.49184186564347,0.0,2.6509932421206726,0.9521174898107174,0.7759468050728044,0.0,0.39369284352488965
744__label.2,-37.9647581179324,9.063252001982337e-190,2026416.5,2.432370161249394e-126,40.58501627072718,0.0,0.9879033192958339,0.7677688502909742,0.2169462988438575,1.1327079169319498e-139,0.03764381977831088
744__label.3,63.19128941893209,0.0,10314556.5,0.0,-64.4171258081603,0.0,-1.2864048872422302,0.8810182583189978,-0.3178259352692503,5.3756632534492825e-306,0.10102272766718756
744__label.4,58.49723809593606,0.0,19987988.5,3.2245260444763996e-285,-51.058023216304605,0.0,-0.8738983324685977,0.7278305589966216,-0.3293111124082426,0.0,0.09679148092892942
744__label.5,63.43332729822706,0.0,26088857.0,0.0,-54.35716813739741,0.0,-0.940985904424023,0.7300502578653839,-0.39377621102527194,0.0,0.13723420798116215
744__label.6,4.721319206914303,3.4971947908211e-06,1581595.0,0.2679805221440047,2.566473372681939,0.010273851297131532,-0.12549718684805775,0.520184415288133,-0.017349273233596352,0.04680071234417541,0.02042628433760796
745__label.0,30.210134904550927,7.741814502761788e-128,6622131.0,1.4952879406425268e-180,-32.432170774587775,9.664073405804421e-231,-1.40218398466086,0.8369871485453433,-0.28766697702431576,1.2832494842663202e-248,0.06199758498457686
745__label.1,-18.362691901511926,3.4440784412665488e-74,13069013.0,1.5472828106063202e-163,29.725888797508684,3.5549373186899346e-194,0.3054447415761317,0.6479684183082423,0.14032875507419348,9.742660441179643e-59,0.12317177733885698
745__label.2,-21.772812334112096,1.438272956755106e-85,2691550.0,1.40263641567108e-65,27.50811443188161,1.4040431771821883e-166,0.5289583821827419,0.6915432977379881,0.11816113075585918,4.782922185406175e-42,0.02533732333664962
745__label.3,-84.68612780894654,0.0,743318.5,0.0,115.95837736664504,0.0,1.7060342267557786,0.936509420424786,0.4062206880209834,0.0,0.1494016381509755
745__label.4,63.80509095640357,0.0,21547030.5,0.0,-71.52610973857401,0.0,-0.8639860952013251,0.7846005741664427,-0.32597482017318946,1.1e-322,0.1373666721831328
745__label.5,18.25102210962429,2.63657248171916e-73,21143728.0,1.2527823485620975e-61,-17.983778681918203,2.610779640834862e-72,-0.2968802556977363,0.5916696188965096,-0.13393799968779493,1.26472880994515e-53,0.03795234497986777
745__label.6,-39.64026754601101,1.571989775913939e-112,165324.0,1.4474186188335155e-134,48.45432824166986,0.0,3.1454326357965496,0.9498449149580614,0.39881946296290194,0.0,0.0665926685488788
746__label.0,-50.79811523179707,9.535763577665432e-242,786910.0,3.300053974383924e-254,65.55618486005793,0.0,1.7398551480983846,0.9005405424535068,0.3492299958685705,0.0,0.07097769384078823
746__label.1,31.91796402323408,6.388310605242808e-213,24534379.0,6.473210275125434e-193,-31.548657128021546,1.8707555962791883e-218,-0.5500293363395437,0.6608667575122196,-0.24729515539524768,3.3755008886103934e-182,0.04911273145962114
746__label.2,23.255385201489755,5.496688744934926e-93,6543422.0,2.7602180498781495e-110,-30.09530758903467,5.581192116719444e-199,-0.6941765436406847,0.7498884923663685,-0.1542923151450887,9.067406980574554e-71,0.028544170215768938
746__label.3,-52.25506352952951,1.8981133495334844e-296,1079727.5,0.0,68.66814461199002,0.0,2.058206765746594,0.9077750321587628,0.47263614773513185,0.0,0.10860161544614044
746__label.4,10.926198911073175,1.282315322997134e-27,14035011.0,0.07970887282410083,-2.1275880678723533,0.03337125240042892,-0.15844796971817,0.5110624263994215,-0.06310905982917209,4.5365361356814347e-13,0.05187400266431563
746__label.5,13.06785248236343,9.899753486464421e-39,18170125.5,0.1263934283391418,-1.643219524590589,0.10033752163886059,-0.21169622138844515,0.508458642198138,-0.09593097288832919,3.1441882236837102e-28,0.048904897027411964
746__label.6,-12.499916952382467,2.127655588842424e-28,832520.0,5.308616973534626e-42,12.804388310271493,1.549419164591557e-37,1.0762579642822,0.747434665268717,0.14718819556454635,1.6839511468383866e-64,0.01524459246526555
747__label.0,34.12835045829169,5.63198259691526e-151,6665332.5,2.2070151590317572e-186,-37.28200475158769,3.212048330936875e-304,-1.3798865186969265,0.8424474905859767,-0.283462801120291,3.702854333930205e-241,0.05135863910902749
747__label.1,72.37062261458465,0.0,30770103.5,0.0,-86.2561266976114,0.0,-1.2403811484796203,0.8288344501550416,-0.4988335339241612,0.0,0.18616836714836316
747__label.2,17.727969426525288,7.846906331973784e-60,5975429.0,3.623260501644866e-61,-20.143946060469624,3.041139793140379e-90,-0.5722555548244325,0.6847954241759552,-0.1276812485639961,7.428263420491329e-49,0.01762003189548489
747__label.3,-66.8410335989458,0.0,822165.5,0.0,81.25415688095505,0.0,1.9183356965349874,0.9297747007484066,0.44712267670853595,0.0,0.13633066366079993
747__label.4,-38.084413106879914,5.600724954672064e-293,8718149.0,7.456462406491773e-184,39.83240689329575,0.0,0.5677190199811186,0.682542580005695,0.22097063827100927,5.8676658879047264e-145,0.0902627727623857
747__label.5,-33.25326049238801,1.31234710115955e-231,11948220.5,7.297581519026603e-197,35.77549342803219,2.6565459365388984e-280,0.5228916597876352,0.6656503020788734,0.23157730309841845,2.1068699412252584e-159,0.09480792155494955
747__label.6,-12.609391345211789,4.265901078049905e-29,1082695.0,4.7713830187414964e-21,13.672000019985854,1.4923622746979512e-42,0.5660015703941725,0.6715379509358497,0.07801973502398026,3.4449463091026666e-19,0.006437962452989332
748__label.0,-71.40976114220365,0.0,382632.0,0.0,98.46680393080936,0.0,2.407220512860226,0.9516382163653662,0.4583088055900423,0.0,0.1019115456175339
748__label.1,104.47961703785298,0.0,34295138.0,0.0,-134.06263358727642,0.0,-1.7603103537115656,0.923786032998598,-0.632602017658495,0.0,0.37296081360833866
748__label.2,-14.878434308487671,7.176975617672419e-46,2953287.5,3.606968109837706e-47,23.423560377626888,2.4592532996601126e-121,0.29386625385637344,0.6615476869901649,0.06596432220211268,3.8282563511649896e-14,0.03393819697578393
748__label.3,-81.52276220771374,0.0,871448.5,0.0,104.72260106206409,0.0,1.9660250451048855,0.9255651913211485,0.4559495748030582,0.0,0.1384236618419683
748__label.4,-1.5144524771453267,0.12993633025771267,13282846.5,0.00970290231885741,3.3955543922353697,0.000684897639592613,0.01927801429810692,0.5163264380924915,0.0076934484338771715,0.37801513288686867,0.14173849249187342
748__label.5,-26.184721209340445,2.4152138492180602e-147,11556769.5,1.789666562858153e-223,39.04446896050171,0.0,0.37782456601480463,0.6766043620245302,0.16951659205512792,3.0350412139586433e-85,0.14870541086973899
748__label.6,22.763081295723357,1.7498191452363674e-65,2639973.0,2.9287631377373146e-61,-23.75456543588877,9.856356910681576e-125,-0.9780999095284653,0.8009004761766076,-0.1340171391581642,1.0969252874765142e-53,0.015890040643533387
749__label.0,54.06241844899744,2.4003405723329474e-270,7047977.0,4.132288591928496e-242,-58.55702404740104,0.0,-1.4474509390146524,0.8908108541258339,-0.2961509293643709,4.549741409862713e-264,0.06911808212725767
749__label.1,-175.07461836461715,0.0,1132893.0,0.0,233.06113072310302,0.0,3.2017867366988573,0.9694839912794089,0.8295817224060706,0.0,0.4731502138444823
749__label.2,49.52036291013191,1.5930792873833427e-305,6957686.0,2.4204649976916117e-155,-50.483215767522786,0.0,-0.8569869660719236,0.797363927452423,-0.18930240351409894,3.2905457939264755e-106,0.06917753284385464
749__label.3,4.712809871647189,2.6078762563459404e-06,5151087.5,5.374643184705901e-10,10.478809833699302,1.0809547448032654e-25,-0.0778952898906887,0.560019654000755,-0.02029349167633163,0.020042594876236396,0.07168538480340447
749__label.4,33.571681474305485,1.9070387145239429e-236,16161915.5,1.1636459046441053e-44,-18.94275108644026,5.06785523844435e-80,-0.43319498965873005,0.5885102441809571,-0.17035694244006683,4.380150894797005e-86,0.13942680983297162
749__label.5,71.87213465763972,0.0,28077183.0,0.0,-72.84150506346502,0.0,-1.1013747763995627,0.7856900242614528,-0.4482179294341431,0.0,0.1471256684453799
749__label.6,3.3968653671936284,0.0007627458715644439,1453353.0,0.0011832988432569965,6.667569616595952,2.600741083774581e-11,-0.08296788622635128,0.5590897672996272,-0.011470810845944044,0.1887065929153611,0.020733659677124816
750__label.0,44.67503919856387,3.430378818158524e-207,7099835.5,3.1556767398652544e-250,-48.94583034538212,0.0,-1.7864636850854367,0.8973653753279726,-0.35740403146586985,0.0,0.0749178658103209
750__label.1,3.211898359678047,0.0013221811071008089,18398596.0,0.41678122829718955,0.8776658776187829,0.38012506722799655,-0.051739833305626454,0.5044088753460076,-0.02400118483107882,0.005949555117176037,0.05411417755732506
750__label.2,39.86302015667112,1.1246869805981745e-193,7435075.5,6.246200073712834e-217,-42.88092270477676,0.0,-1.3332584899897058,0.8520736637993275,-0.2872868397402075,6.140059288225765e-248,0.06693737024979773
750__label.3,-73.46049047330239,0.0,612598.5,0.0,79.56617702350144,0.0,2.3496125733124864,0.9476748744825985,0.5221592010154983,0.0,0.17887421668103265
750__label.4,26.954204854473797,2.1754964332251427e-153,18199704.5,1.6866224294319487e-146,-32.30655051593847,5.659672215733366e-229,-0.40610119543828954,0.6627130638887615,-0.1599836761575118,5.163804114940505e-76,0.08670802666558486
750__label.5,-26.67427020498479,8.422394799271793e-152,12041343.0,8.775439904391304e-191,33.18493751135554,1.775665254824498e-241,0.43404878928413126,0.6630444345570397,0.19385382400061849,2.2151289821582385e-111,0.08583761919954447
750__label.6,10.948534980671935,1.6784597360322788e-23,2194942.0,8.697801379261237e-20,-11.992144578686737,3.906580670704228e-33,-0.4266387753748204,0.665889421210003,-0.05888689939478717,1.4446105673415015e-11,0.006944769022611652
751__label.0,13.073241131912425,7.131636423292464e-36,4163052.0,0.02602728277680105,-3.0060648752287,0.002646525266691384,-0.29673852539728995,0.5261782080007159,-0.06343661711123635,3.434763212522438e-13,0.015149650636798073
751__label.1,62.02951274464362,0.0,26655819.5,0.0,-50.484063640308875,0.0,-0.8856492494068702,0.7180106332341241,-0.3801095594531695,0.0,0.11501575284583332
751__label.2,32.715782087701776,1.1878243029792401e-160,6528636.0,8.037723574916596e-109,-28.11071907408022,7.245198173781807e-174,-0.7305120956685831,0.7481939889019535,-0.16216127356379076,4.505821600892339e-78,0.025048218836482894
751__label.3,36.77341599225695,4.7749034990810873e-219,8177853.5,1.119027942965934e-93,-26.79911860952782,3.3085752127059862e-158,-0.6770792412820174,0.6985116856316528,-0.17374738087124333,1.6038598110861468e-89,0.02529342069678786
751__label.4,20.087603711118604,7.604520198395749e-87,15738370.0,5.348044854763325e-31,-12.844039145730088,9.289818946243061e-38,-0.34776970597159973,0.5730875137733673,-0.13747388140464745,2.0102143125642697e-56,0.019005938447040904
751__label.5,-91.74273721787512,0.0,3775190.0,0.0,117.43778513773563,0.0,2.1369321552393887,0.8943580229294515,0.6973081927252663,0.0,0.2678418235189377
751__label.6,-14.244801175614294,2.1731067137117452e-35,943174.0,8.231542890097564e-32,25.014130720330506,4.29113335178251e-138,0.4787567814368268,0.7138650638785338,0.06605081522756817,3.546111284344234e-14,0.01954720121455189
752__label.0,-3.3148079169535816,0.0009607213987241451,3811026.0,0.11941098147562751,1.7421972098044767,0.081473942063008,0.10196277485721904,0.5183152092925728,0.021836336034318247,0.012335665094400382,0.0066097291012576775
752__label.1,87.64053706651902,0.0,33664998.0,0.0,-150.07368460501021,0.0,-1.745321047750123,0.9068123578720031,-0.6293544332920896,0.0,0.2754696515471775
